playerID,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,birthDate,birthCountry,teamID,created_at,updated_at,offensiveRating,defensiveRating
8482784,https://assets.nhle.com/mugs/nhl/20242025/STL/8482784.png,Zach,Dean,52,C,L,72,176,2003-01-04,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482156,https://assets.nhle.com/mugs/nhl/20242025/STL/8482156.png,Tanner,Dickinson,78,C,L,72,169,2002-03-05,USA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8484164,https://assets.nhle.com/mugs/nhl/20242025/STL/8484164.png,Dalibor,Dvorsky,,C,L,73,201,2005-06-15,SVK,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8476889,https://assets.nhle.com/mugs/nhl/20242025/STL/8476889.png,Radek,Faksa,12,C,L,75,215,1994-01-09,CZE,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482077,https://assets.nhle.com/mugs/nhl/20242025/STL/8482077.png,Dylan,Holloway,,C,L,73,206,2001-09-23,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8478472,https://assets.nhle.com/mugs/nhl/20242025/STL/8478472.png,Mathieu,Joseph,71,R,L,73,186,1997-02-09,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8477953,https://assets.nhle.com/mugs/nhl/20242025/STL/8477953.png,Kasperi,Kapanen,42,R,R,73,194,1996-07-23,FIN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8483463,https://assets.nhle.com/mugs/nhl/20242025/STL/8483463.png,Aleksanteri,Kaskimaki,,C,L,71,181,2004-02-06,FIN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8479385,https://assets.nhle.com/mugs/nhl/20242025/STL/8479385.png,Jordan,Kyrou,25,C,R,73,196,1998-05-05,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8481000,https://assets.nhle.com/mugs/nhl/20242025/STL/8481000.png,Mathias,Laferriere,58,R,R,74,188,2000-06-27,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482089,https://assets.nhle.com/mugs/nhl/20242025/STL/8482089.png,Jake,Neighbours,63,L,L,72,201,2002-03-29,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8484393,https://assets.nhle.com/mugs/nhl/20242025/STL/8484393.png,Juraj,Pekarcik,,L,L,73,183,2005-09-12,SVK,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482121,https://assets.nhle.com/mugs/nhl/20242025/STL/8482121.png,Dylan,Peterson,,C,R,76,192,2002-01-08,USA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482716,https://assets.nhle.com/mugs/nhl/20242025/STL/8482716.png,Simon,Robertsson,,R,L,72,190,2003-02-05,SWE,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8476438,https://assets.nhle.com/mugs/nhl/20242025/STL/8476438.png,Brandon,Saad,20,L,L,73,215,1992-10-27,USA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8475170,https://assets.nhle.com/mugs/nhl/20242025/STL/8475170.png,Brayden,Schenn,10,C,L,73,199,1991-08-22,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8484229,https://assets.nhle.com/mugs/nhl/20242025/STL/8484229.png,Jakub,Stancl,,C,L,75,201,2005-04-10,CZE,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8476897,https://assets.nhle.com/mugs/nhl/20242025/STL/8476897.png,Oskar,Sundqvist,70,C,R,75,220,1994-03-23,SWE,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8484951,https://assets.nhle.com/mugs/nhl/20242025/STL/8484951.png,Marcus,Sylvegard,,R,R,72,190,1999-05-04,SWE,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8480074,https://assets.nhle.com/mugs/nhl/20242025/STL/8480074.png,Alexandre,Texier,9,C,L,73,201,1999-09-13,FRA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8480023,https://assets.nhle.com/mugs/nhl/20242025/STL/8480023.png,Robert,Thomas,18,C,R,72,218,1999-07-02,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8480281,https://assets.nhle.com/mugs/nhl/20242025/STL/8480281.png,Alexey,Toropchenko,13,R,L,78,222,1999-06-25,RUS,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8477573,https://assets.nhle.com/mugs/nhl/20242025/STL/8477573.png,Nathan,Walker,26,L,L,69,187,1994-02-07,GBR,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8483061,https://assets.nhle.com/mugs/nhl/20242025/STL/8483061.png,Jeremie,Biakabutuka,82,D,R,76,198,2002-03-05,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8481598,https://assets.nhle.com/mugs/nhl/20242025/STL/8481598.png,Philip,Broberg,,D,L,76,212,2001-06-25,SWE,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8483427,https://assets.nhle.com/mugs/nhl/20242025/STL/8483427.png,Michael,Buchinger,62,D,L,71,178,2004-04-25,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8475753,https://assets.nhle.com/mugs/nhl/20242025/STL/8475753.png,Justin,Faulk,72,D,R,72,214,1992-03-20,USA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8483764,https://assets.nhle.com/mugs/nhl/20242025/STL/8483764.png,Marc-Andre,Gaudet,87,D,L,75,180,2003-10-24,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8484790,https://assets.nhle.com/mugs/nhl/20242025/STL/8484790.png,Adam,Jiricek,,D,R,75,178,2006-06-28,CZE,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482499,https://assets.nhle.com/mugs/nhl/20242025/STL/8482499.png,Samuel,Johannesson,,D,R,71,176,2000-12-27,SWE,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8480058,https://assets.nhle.com/mugs/nhl/20242025/STL/8480058.png,Pierre-Olivier,Joseph,77,D,L,74,185,1999-07-01,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482516,https://assets.nhle.com/mugs/nhl/20242025/STL/8482516.png,Matthew,Kessel,51,D,R,74,205,2000-06-23,USA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8476792,https://assets.nhle.com/mugs/nhl/20242025/STL/8476792.png,Torey,Krug,47,D,L,69,194,1991-04-12,USA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8475181,https://assets.nhle.com/mugs/nhl/20242025/STL/8475181.png,Nick,Leddy,4,D,L,72,205,1991-03-20,USA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482478,https://assets.nhle.com/mugs/nhl/20242025/STL/8482478.png,Leo,Loof,77,D,L,74,176,2002-04-25,SWE,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8484114,https://assets.nhle.com/mugs/nhl/20242025/STL/8484114.png,Anton,Malmstrom,,D,L,76,200,2000-03-08,SWE,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8476892,https://assets.nhle.com/mugs/nhl/20242025/STL/8476892.png,Colton,Parayko,55,D,R,78,228,1993-05-12,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8481059,https://assets.nhle.com/mugs/nhl/20242025/STL/8481059.png,Scott,Perunovich,48,D,L,70,175,1998-08-18,USA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8481461,https://assets.nhle.com/mugs/nhl/20242025/STL/8481461.png,Corey,Schueneman,,D,L,71,197,1995-09-02,USA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8481715,https://assets.nhle.com/mugs/nhl/20242025/STL/8481715.png,Hunter,Skinner,83,D,R,75,205,2001-04-29,USA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8470600,https://assets.nhle.com/mugs/nhl/20242025/STL/8470600.png,Ryan,Suter,22,D,L,73,201,1985-01-21,USA,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8481006,https://assets.nhle.com/mugs/nhl/20242025/STL/8481006.png,Tyler,Tucker,75,D,L,73,204,2000-03-01,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8476412,https://assets.nhle.com/mugs/nhl/20242025/STL/8476412.png,Jordan,Binnington,50,G,L,74,172,1993-07-11,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482205,https://assets.nhle.com/mugs/nhl/20242025/STL/8482205.png,Will,Cranley,85,G,L,76,185,2002-02-26,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8481551,https://assets.nhle.com/mugs/nhl/20242025/STL/8481551.png,Colten,Ellis,45,G,L,73,185,2000-10-05,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8480981,https://assets.nhle.com/mugs/nhl/20242025/STL/8480981.png,Joel,Hofer,30,G,L,77,179,2000-07-30,CAN,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8481689,https://assets.nhle.com/mugs/nhl/20242025/STL/8481689.png,Vadim,Zherenko,60,G,L,74,176,2001-03-15,RUS,19,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8474715,https://assets.nhle.com/mugs/nhl/20242025/TBL/8474715.png,Cameron,Atkinson,13,R,R,68,175,1989-06-05,USA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482070,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482070.png,Mitchell,Chaffee,41,R,R,73,192,1998-01-26,USA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8478519,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478519.png,Anthony,Cirelli,71,C,L,73,190,1997-07-15,CAN,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482663,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482663.png,Dylan,Duke,,L,L,70,177,2003-03-04,USA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482454,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482454.png,Jaydon,Dureau,,L,L,71,176,2001-01-20,CAN,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8483437,https://assets.nhle.com/mugs/nhl/20242025/TBL/8483437.png,Lucas,Edmonds,,R,R,70,170,2001-01-27,CAN,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8479591,https://assets.nhle.com/mugs/nhl/20242025/TBL/8479591.png,Michael,Eyssimont,23,C,L,72,201,1996-09-09,USA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482090,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482090.png,Jack,Finley,,C,R,78,218,2002-09-02,USA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8480863,https://assets.nhle.com/mugs/nhl/20242025/TBL/8480863.png,Gabriel,Fortier,82,L,L,71,181,2000-02-06,CAN,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8484173,https://assets.nhle.com/mugs/nhl/20242025/TBL/8484173.png,Ethan,Gauthier,,R,R,71,180,2005-01-26,USA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8483447,https://assets.nhle.com/mugs/nhl/20242025/TBL/8483447.png,Conor,Geekie,,C,L,76,206,2004-05-05,CAN,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8476878,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476878.png,Zemgus,Girgensons,28,C,L,74,200,1994-01-05,LVA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8476822,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476822.png,Luke,Glendening,11,C,R,70,190,1989-04-28,USA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482201,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482201.png,Gage,Goncalves,93,C,L,71,188,2001-01-16,CAN,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482168,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482168.png,Maxim,Groshev,,R,L,74,199,2001-12-14,RUS,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8477404,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477404.png,Jake,Guentzel,59,C,L,71,180,1994-10-06,USA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8479542,https://assets.nhle.com/mugs/nhl/20242025/TBL/8479542.png,Brandon,Hagel,38,L,L,74,183,1998-08-27,CAN,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482757,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482757.png,Niko,Huuhtanen,,R,R,74,204,2003-06-26,FIN,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8476453,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476453.png,Nikita,Kucherov,86,R,L,71,182,1993-06-17,RUS,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8477426,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477426.png,Nicholas,Paul,20,L,L,75,229,1995-03-20,CAN,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8478010,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478010.png,Brayden,Point,21,C,R,70,178,1996-03-13,CAN,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8483921,https://assets.nhle.com/mugs/nhl/20242025/TBL/8483921.png,Milo,Roelens,,C,L,79,217,2003-01-16,CAN,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8477839,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477839.png,Conor,Sheary,73,L,L,68,179,1992-06-08,USA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8482449,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482449.png,Lukas,Svejkovsky,,C,R,70,165,2001-11-28,USA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8484507,https://assets.nhle.com/mugs/nhl/20242025/TBL/8484507.png,Gabriel,Szturc,,C,L,71,190,2003-09-24,CZE,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8483398,https://assets.nhle.com/mugs/nhl/20242025/TBL/8483398.png,Declan,Carlile,67,D,L,73,185,2000-05-18,USA,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8478416,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478416.png,Erik,Cernak,81,D,R,75,230,1997-05-28,SVK,14,2024-08-21 01:26:20 UTC,2024-08-21 01:26:20 UTC,,
8481719,https://assets.nhle.com/mugs/nhl/20242025/TBL/8481719.png,Maxwell,Crozier,65,D,R,73,197,2000-04-19,CAN,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8483692,https://assets.nhle.com/mugs/nhl/20242025/TBL/8483692.png,Dyllan,Gill,,D,R,74,193,2004-06-07,CAN,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8475167,https://assets.nhle.com/mugs/nhl/20242025/TBL/8475167.png,Victor,Hedman,77,D,L,79,246,1990-12-18,SWE,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482929,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482929.png,Emil,Lilleberg,78,D,L,74,202,2001-02-02,NOR,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8474151,https://assets.nhle.com/mugs/nhl/20242025/TBL/8474151.png,Ryan,McDonagh,27,D,L,73,215,1989-06-13,USA,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482655,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482655.png,Janis,Moser,90,D,L,73,173,2000-06-06,CHE,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8481110,https://assets.nhle.com/mugs/nhl/20242025/TBL/8481110.png,Tobie,Paquette-Bisson,,D,L,75,194,1997-02-01,CAN,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8480246,https://assets.nhle.com/mugs/nhl/20242025/TBL/8480246.png,Nick,Perbix,48,D,R,75,202,1998-06-15,USA,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8478178,https://assets.nhle.com/mugs/nhl/20242025/TBL/8478178.png,Darren,Raddysh,43,D,R,73,195,1996-02-28,CAN,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8477463,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477463.png,Steven,Santini,,D,R,74,209,1995-03-07,USA,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482693,https://assets.nhle.com/mugs/nhl/20242025/TBL/8482693.png,Roman,Schmidt,,D,R,76,217,2003-02-27,USA,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8477992,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477992.png,Jonas,Johansson,31,G,L,77,219,1995-09-19,SWE,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8477035,https://assets.nhle.com/mugs/nhl/20242025/TBL/8477035.png,Matt,Tomkins,90,G,L,76,191,1994-06-19,CAN,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8476883,https://assets.nhle.com/mugs/nhl/20242025/TBL/8476883.png,Andrei,Vasilevskiy,88,G,L,76,220,1994-07-25,RUS,14,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8481720,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481720.png,Nick,Abruzzese,26,C,L,71,180,1999-06-04,USA,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8484158,https://assets.nhle.com/mugs/nhl/20242025/TOR/8484158.png,Easton,Cowan,53,R,L,71,185,2005-05-20,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8480980,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480980.png,Connor,Dewar,24,C,L,70,183,1999-06-26,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8477503,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477503.png,Max,Domi,11,C,L,70,208,1995-03-02,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8483733,https://assets.nhle.com/mugs/nhl/20242025/TOR/8483733.png,Nikita,Grebenkin,71,R,L,74,195,2003-05-02,RUS,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482130,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482130.png,Roni,Hirvonen,33,C,L,70,178,2002-01-10,FIN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8480995,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480995.png,Pontus,Holmberg,29,R,L,72,188,1999-03-09,SWE,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8475714,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475714.png,Calle,Jarnkrok,19,C,R,72,190,1991-09-25,SWE,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8480144,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480144.png,David,Kampf,64,C,L,74,190,1995-01-12,CZE,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482720,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482720.png,Matthew,Knies,23,L,L,75,217,2002-10-17,USA,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482741,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482741.png,Braeden,Kressler,63,C,R,69,169,2003-01-05,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8478483,https://assets.nhle.com/mugs/nhl/20242025/TOR/8478483.png,Mitch,Marner,16,R,R,72,180,1997-05-05,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8479318,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479318.png,Auston,Matthews,34,C,L,75,215,1997-09-17,USA,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482259,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482259.png,Bobby,McMann,74,C,L,74,210,1996-06-15,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8483489,https://assets.nhle.com/mugs/nhl/20242025/TOR/8483489.png,Fraser,Minten,39,C,L,74,192,2004-07-05,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8477939,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477939.png,William,Nylander,88,R,R,72,202,1996-05-01,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8480249,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480249.png,Cedric,Pare,,C,L,75,205,1999-01-24,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8484901,https://assets.nhle.com/mugs/nhl/20242025/TOR/8484901.png,Jacob,Quillan,,C,L,72,201,2002-02-02,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8471817,https://assets.nhle.com/mugs/nhl/20242025/TOR/8471817.png,Ryan,Reaves,75,R,R,74,226,1987-01-20,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8475166,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475166.png,John,Tavares,91,C,L,73,211,1990-09-20,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482525,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482525.png,Ryan,Tverberg,77,C,R,71,187,2002-01-30,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482880,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482880.png,Ty,Voit,49,L,R,70,157,2003-06-10,USA,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8481122,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481122.png,Simon,Benoit,2,D,L,76,205,1998-09-19,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8484464,https://assets.nhle.com/mugs/nhl/20242025/TOR/8484464.png,Noah,Chadwick,,D,L,76,187,2005-05-10,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8484805,https://assets.nhle.com/mugs/nhl/20242025/TOR/8484805.png,Ben,Danford,,D,R,73,188,2006-02-06,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8475171,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475171.png,Oliver,Ekman-Larsson,,D,L,74,191,1991-07-17,SWE,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8481614,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481614.png,Mikko,Kokkonen,84,D,L,72,200,2001-01-18,FIN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8480043,https://assets.nhle.com/mugs/nhl/20242025/TOR/8480043.png,Timothy,Liljegren,37,D,R,73,190,1999-04-30,SWE,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8479555,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479555.png,Nicolas,Mattinen,,D,R,78,215,1998-03-05,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8476931,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476931.png,Jake,McCabe,22,D,L,73,211,1993-10-12,USA,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8477541,https://assets.nhle.com/mugs/nhl/20242025/TOR/8477541.png,Dakota,Mermis,,D,L,72,195,1994-01-05,USA,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8479026,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479026.png,Philippe,Myers,,D,R,78,213,1997-01-25,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482158,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482158.png,Topi,Niemela,47,D,R,72,179,2002-03-25,FIN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8476853,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476853.png,Morgan,Rielly,44,D,L,73,225,1994-03-09,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8483546,https://assets.nhle.com/mugs/nhl/20242025/TOR/8483546.png,Marshall,Rifai,83,D,L,74,205,1998-03-16,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8475690,https://assets.nhle.com/mugs/nhl/20242025/TOR/8475690.png,Chris,Tanev,,D,R,74,193,1989-12-20,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8479982,https://assets.nhle.com/mugs/nhl/20242025/TOR/8479982.png,Conor,Timmins,25,D,R,74,206,1998-09-18,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482174,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482174.png,William,Villeneuve,76,D,R,74,183,2002-03-20,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8481570,https://assets.nhle.com/mugs/nhl/20242025/TOR/8481570.png,Cade,Webber,52,D,L,79,210,2001-01-05,USA,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482515,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482515.png,Artur,Akhtyamov,,G,L,73,167,2001-10-31,RUS,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8483710,https://assets.nhle.com/mugs/nhl/20242025/TOR/8483710.png,Dennis,Hildeby,41,G,L,79,222,2001-08-19,SWE,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8476899,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476899.png,Matt,Murray,30,G,L,77,203,1994-05-25,CAN,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8482940,https://assets.nhle.com/mugs/nhl/20242025/TOR/8482940.png,Vyacheslav,Peksa,50,G,L,75,181,2002-08-27,RUS,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
8476932,https://assets.nhle.com/mugs/nhl/20242025/TOR/8476932.png,Anthony,Stolarz,,G,L,78,243,1994-01-20,USA,10,2024-08-21 01:26:21 UTC,2024-08-21 01:26:21 UTC,,
